,id,trip_id,timestamp,timespent_s,speed_m_s,distance_m,avg_od_speed_m_s,gps_speed_m_s,spent_fuel%,first_location
995,334458,1,2024-01-01 18:11:00,180,13.08,2355,15.04,13.08,0.87,"(54.555905, -1.228622)"
996,334458,1,2024-01-01 18:12:00,60,39.25,2355,15.04,39.25,0.87,"(54.555905, -1.228622)"
997,334458,1,2024-01-01 18:13:00,60,39.25,2355,15.04,39.25,0.29,"(54.555905, -1.228622)"
998,334458,1,2024-01-01 18:16:00,180,13.08,2355,15.04,13.08,0.29,"(54.555905, -1.228622)"
999,334458,1,2024-01-01 18:19:00,180,13.08,2355,15.04,13.08,0.87,"(54.555905, -1.228622)"
1000,334458,1,2024-01-01 18:20:00,60,39.25,2355,15.04,39.25,0.87,"(54.555905, -1.228622)"
1001,334458,1,2024-01-01 18:22:00,120,19.63,2355,15.04,19.63,0.29,"(54.555905, -1.228622)"
1002,334458,1,2024-01-01 18:24:00,120,19.63,2355,15.04,19.63,0.58,"(54.555905, -1.228622)"
1003,334458,1,2024-01-01 18:27:00,180,13.08,2355,15.04,13.08,0.58,"(54.555905, -1.228622)"
1004,334458,1,2024-01-01 18:30:00,180,13.08,2355,12.96,13.08,0.87,"(54.555905, -1.228622)"
1005,334458,1,2024-01-01 18:31:00,60,39.26,2355,12.96,39.26,0.87,"(54.555905, -1.228622)"
1006,334458,1,2024-01-01 18:35:00,240,9.81,2355,12.96,9.81,0.29,"(54.555905, -1.228622)"
1007,334458,1,2024-01-01 18:36:00,60,39.26,2355,12.96,39.26,1.16,"(54.555905, -1.228622)"
1008,334458,1,2024-01-01 18:40:00,240,9.81,2355,12.96,9.81,0.29,"(54.555905, -1.228622)"
1009,334458,1,2024-01-01 18:45:00,300,7.85,2355,12.96,7.85,1.16,"(54.555905, -1.228622)"
1010,334458,1,2024-01-01 18:50:00,300,7.85,2355,12.96,7.85,1.45,"(54.555905, -1.228622)"
1011,334458,1,2024-01-01 18:55:00,300,7.85,2355,12.96,7.85,1.45,"(54.555905, -1.228622)"
1012,334458,1,2024-01-01 18:56:00,60,39.26,2355,12.96,39.26,1.45,"(54.555905, -1.228622)"
1013,334458,1,2024-01-01 19:00:00,240,9.81,2355,12.96,9.81,0.29,"(54.555905, -1.228622)"
1014,334458,1,2024-01-01 19:02:00,120,19.63,2355,12.96,19.63,1.16,"(54.555905, -1.228622)"
1015,334458,1,2024-01-01 19:03:00,60,39.26,2355,12.96,39.26,0.58,"(54.555905, -1.228622)"
1016,334458,1,2024-01-01 19:04:00,60,39.26,2355,13.48,39.26,0.29,"(54.555905, -1.228622)"
1017,334458,1,2024-01-01 19:05:00,60,39.26,2355,13.48,39.26,0.29,"(54.555905, -1.228622)"
1018,334458,1,2024-01-01 19:08:00,180,13.09,2355,13.48,13.09,0.29,"(54.555905, -1.228622)"
1019,334458,1,2024-01-01 19:12:00,240,9.82,2355,13.48,9.82,0.87,"(54.555905, -1.228622)"
1020,334458,1,2024-01-01 19:16:00,240,9.82,2355,13.48,9.82,1.9,"(54.555905, -1.228622)"
1021,334458,1,2024-01-01 19:19:00,180,13.09,2355,13.48,13.09,1.9,"(54.555905, -1.228622)"
1022,334458,1,2024-01-01 19:20:00,60,39.26,2355,13.48,39.26,1.43,"(54.555905, -1.228622)"
1023,334458,1,2024-01-01 19:23:00,180,13.09,2355,13.48,13.09,0.48,"(54.555905, -1.228622)"
1024,334458,1,2024-01-01 19:27:00,240,9.82,2355,13.48,9.82,1.43,"(54.555905, -1.228622)"
1025,334458,1,2024-01-01 19:30:00,180,13.09,2355,13.48,13.09,1.9,"(54.555905, -1.228622)"
1026,334458,1,2024-01-01 19:34:00,240,9.82,2355,13.48,9.82,1.43,"(54.555905, -1.228622)"
1027,334458,1,2024-01-01 19:37:00,180,13.09,2355,13.48,13.09,1.9,"(54.555905, -1.228622)"
1028,334458,1,2024-01-01 19:40:00,180,13.09,2355,13.48,13.09,1.43,"(54.555905, -1.228622)"
1029,334458,1,2024-01-01 19:42:00,120,19.63,2355,13.48,19.63,1.43,"(54.555905, -1.228622)"
1030,334458,1,2024-01-01 19:45:00,180,13.09,2355,13.48,13.09,0.95,"(54.555905, -1.228622)"
1031,334458,1,2024-01-01 19:50:00,300,7.85,2356,13.48,7.85,1.43,"(54.555905, -1.228622)"
1032,334458,1,2024-01-01 19:53:00,180,13.09,2356,,13.09,2.38,"(54.555905, -1.228622)"
1033,334458,2,2024-01-02 08:00:00,0,0.0,0,0.0,0.0,1.43,"(52.473127, -1.852234)"
1034,334458,2,2024-01-02 08:01:00,60,39.27,2356,34.13,39.27,0.0,"(52.473127, -1.852234)"
1035,334458,2,2024-01-02 08:03:00,120,19.63,2356,34.13,19.63,0.69,"(52.473127, -1.852234)"
1036,334458,2,2024-01-02 08:04:00,60,39.27,2355,34.13,39.27,1.38,"(52.473127, -1.852234)"
1037,334458,2,2024-01-02 08:05:00,60,39.27,2355,34.13,39.27,0.69,"(52.473127, -1.852234)"
1038,334458,2,2024-01-02 08:07:00,120,19.63,2355,34.13,19.63,0.69,"(52.473127, -1.852234)"
1039,334458,2,2024-01-02 08:09:00,120,19.63,2355,34.13,19.63,1.38,"(52.473127, -1.852234)"
1040,334458,2,2024-01-02 08:11:00,120,19.63,2355,34.13,19.63,1.38,"(52.473127, -1.852234)"
1041,334458,2,2024-01-02 08:12:00,60,39.26,2355,34.13,39.26,1.38,"(52.473127, -1.852234)"
1042,334458,2,2024-01-02 08:13:00,60,39.26,2355,34.13,39.26,0.69,"(52.473127, -1.852234)"
1043,334458,2,2024-01-02 08:14:00,60,39.26,2355,34.13,39.26,0.69,"(52.473127, -1.852234)"
1044,334458,2,2024-01-02 08:15:00,60,39.26,2355,34.13,39.26,0.69,"(52.473127, -1.852234)"
1045,334458,2,2024-01-02 08:17:00,120,19.63,2355,34.13,19.63,0.69,"(52.473127, -1.852234)"
1046,334458,2,2024-01-02 08:19:00,120,19.63,2355,34.13,19.63,1.38,"(52.473127, -1.852234)"
1047,334458,2,2024-01-02 08:21:00,120,19.63,2355,34.13,19.63,1.38,"(52.473127, -1.852234)"
1048,334458,2,2024-01-02 08:22:00,60,39.26,2355,21.79,39.26,1.38,"(52.473127, -1.852234)"
1049,334458,2,2024-01-02 08:23:00,60,39.26,2355,21.79,39.26,0.69,"(52.473127, -1.852234)"
1050,334458,2,2024-01-02 08:24:00,60,39.26,2355,21.79,39.26,0.69,"(52.473127, -1.852234)"
1051,334458,2,2024-01-02 08:25:00,60,39.26,2355,21.79,39.26,0.69,"(52.473127, -1.852234)"
1052,334458,2,2024-01-02 08:26:00,60,39.26,2355,21.79,39.26,0.69,"(52.473127, -1.852234)"
1053,334458,2,2024-01-02 08:27:00,60,39.26,2355,21.79,39.26,0.69,"(52.473127, -1.852234)"
1054,334458,2,2024-01-02 08:28:00,60,39.26,2355,21.79,39.26,0.69,"(52.473127, -1.852234)"
1055,334458,2,2024-01-02 08:29:00,60,39.26,2355,21.79,39.26,0.69,"(52.473127, -1.852234)"
1056,334458,2,2024-01-02 08:31:00,120,19.63,2355,21.79,19.63,0.69,"(52.473127, -1.852234)"
1057,334458,2,2024-01-02 08:32:00,60,39.26,2355,21.79,39.26,0.7,"(52.473127, -1.852234)"
1058,334458,2,2024-01-02 08:34:00,120,19.63,2355,21.79,19.63,0.35,"(52.473127, -1.852234)"
1059,334458,2,2024-01-02 08:36:00,120,19.63,2355,21.79,19.63,0.7,"(52.473127, -1.852234)"
1060,334458,2,2024-01-02 08:37:00,60,39.26,2355,21.79,39.26,0.7,"(52.473127, -1.852234)"
1061,334458,2,2024-01-02 08:38:00,60,39.26,2355,21.79,39.26,0.35,"(52.473127, -1.852234)"
1062,334458,2,2024-01-02 08:39:00,60,39.25,2355,21.79,39.25,0.35,"(52.473127, -1.852234)"
1063,334458,2,2024-01-02 08:41:00,120,19.63,2355,21.79,19.63,0.35,"(52.473127, -1.852234)"
1064,334458,2,2024-01-02 08:43:00,120,19.63,2355,21.79,19.63,0.7,"(52.473127, -1.852234)"
1065,334458,2,2024-01-02 08:45:00,120,19.63,2355,21.79,19.63,0.7,"(52.473127, -1.852234)"
1066,334458,2,2024-01-02 08:47:00,120,19.63,2355,21.79,19.63,0.7,"(52.473127, -1.852234)"
1067,334458,2,2024-01-02 08:49:00,120,19.63,2355,25.0,19.63,0.7,"(52.473127, -1.852234)"
1068,334458,2,2024-01-02 08:51:00,120,19.63,2355,25.0,19.63,0.7,"(52.473127, -1.852234)"
1069,334458,2,2024-01-02 08:52:00,60,39.25,2355,25.0,39.25,0.7,"(52.473127, -1.852234)"
1070,334458,2,2024-01-02 08:53:00,60,39.25,2355,25.0,39.25,0.35,"(52.473127, -1.852234)"
1071,334458,2,2024-01-02 08:55:00,120,19.63,2355,25.0,19.63,0.35,"(52.473127, -1.852234)"
1072,334458,2,2024-01-02 08:57:00,120,19.62,2354,25.0,19.62,0.7,"(52.473127, -1.852234)"
1073,334458,2,2024-01-02 08:58:00,60,39.25,2354,25.0,39.25,0.7,"(52.473127, -1.852234)"
1074,334458,2,2024-01-02 09:00:00,120,19.62,2354,25.0,19.62,0.35,"(52.473127, -1.852234)"
1075,334458,2,2024-01-02 09:02:00,120,19.62,2354,25.0,19.62,0.7,"(52.473127, -1.852234)"
1076,334458,2,2024-01-02 09:03:00,60,39.25,2354,25.0,39.25,0.7,"(52.473127, -1.852234)"
1077,334458,2,2024-01-02 09:05:00,120,19.62,2354,25.0,19.62,0.35,"(52.473127, -1.852234)"
1078,334458,2,2024-01-02 09:06:00,60,39.25,2354,25.0,39.25,0.7,"(52.473127, -1.852234)"
1079,334458,2,2024-01-02 09:07:00,60,39.25,2354,25.0,39.25,0.35,"(52.473127, -1.852234)"
1080,334458,2,2024-01-02 09:09:00,120,19.62,2354,25.0,19.62,0.35,"(52.473127, -1.852234)"
1081,334458,2,2024-01-02 09:11:00,120,19.62,2354,25.0,19.62,0.7,"(52.473127, -1.852234)"
1082,334458,2,2024-01-02 09:12:00,60,39.25,2354,25.0,39.25,0.7,"(52.473127, -1.852234)"
1083,334458,2,2024-01-02 09:14:00,120,19.62,2354,25.0,19.62,0.35,"(52.473127, -1.852234)"
1084,334458,2,2024-01-02 09:16:00,120,19.62,2354,25.0,19.62,0.7,"(52.473127, -1.852234)"
1085,334458,2,2024-01-02 09:18:00,120,19.62,2354,25.0,19.62,0.7,"(52.473127, -1.852234)"
1086,334458,2,2024-01-02 09:19:00,60,39.24,2354,25.0,39.24,0.7,"(52.473127, -1.852234)"
1087,334458,2,2024-01-02 09:21:00,120,19.62,2354,28.4,19.62,0.35,"(52.473127, -1.852234)"
1088,334458,2,2024-01-02 09:22:00,60,39.24,2354,28.4,39.24,0.7,"(52.473127, -1.852234)"
1089,334458,2,2024-01-02 09:23:00,60,39.24,2354,28.4,39.24,0.35,"(52.473127, -1.852234)"
1090,334458,2,2024-01-02 09:24:00,60,39.24,2354,28.4,39.24,0.35,"(52.473127, -1.852234)"
1091,334458,2,2024-01-02 09:25:00,60,39.24,2354,28.4,39.24,0.35,"(52.473127, -1.852234)"
1092,334458,2,2024-01-02 09:26:00,60,39.24,2354,28.4,39.24,0.35,"(52.473127, -1.852234)"
1093,334458,2,2024-01-02 09:28:00,120,19.62,2354,28.4,19.62,0.35,"(52.473127, -1.852234)"
1094,334458,2,2024-01-02 09:29:00,60,39.24,2354,28.4,39.24,0.75,"(52.473127, -1.852234)"
1095,334458,2,2024-01-02 09:30:00,60,39.24,2354,28.4,39.24,0.38,"(52.473127, -1.852234)"
1096,334458,2,2024-01-02 09:31:00,60,39.24,2354,28.4,39.24,0.38,"(52.473127, -1.852234)"
1097,334458,2,2024-01-02 09:32:00,60,39.24,2354,28.4,39.24,0.38,"(52.473127, -1.852234)"
1098,334458,2,2024-01-02 09:33:00,60,39.24,2354,28.4,39.24,0.38,"(52.473127, -1.852234)"
1099,334458,2,2024-01-02 09:35:00,120,19.62,2354,28.4,19.62,0.38,"(52.473127, -1.852234)"
1100,334458,2,2024-01-02 09:36:00,60,39.24,2354,28.4,39.24,0.75,"(52.473127, -1.852234)"
1101,334458,2,2024-01-02 09:38:00,120,19.62,2354,28.4,19.62,0.38,"(52.473127, -1.852234)"
1102,334458,2,2024-01-02 09:39:00,60,39.24,2354,28.4,39.24,0.75,"(52.473127, -1.852234)"
1103,334458,2,2024-01-02 09:41:00,120,19.62,2354,28.4,19.62,0.38,"(52.473127, -1.852234)"
1104,334458,2,2024-01-02 09:43:00,120,19.62,2354,28.4,19.62,0.75,"(52.473127, -1.852234)"
1105,334458,2,2024-01-02 09:45:00,120,19.62,2354,28.4,19.62,0.75,"(52.473127, -1.852234)"
1106,334458,2,2024-01-02 09:46:00,60,39.23,2354,28.4,39.23,0.75,"(52.473127, -1.852234)"
1107,334458,2,2024-01-02 09:48:00,120,19.62,2354,25.0,19.62,0.38,"(52.473127, -1.852234)"
1108,334458,2,2024-01-02 09:50:00,120,19.62,2354,25.0,19.62,0.75,"(52.473127, -1.852234)"
1109,334458,2,2024-01-02 09:51:00,60,39.23,2353,25.0,39.23,0.75,"(52.473127, -1.852234)"
1110,334458,2,2024-01-02 09:53:00,120,19.62,2353,25.0,19.62,0.38,"(52.473127, -1.852234)"
1111,334458,2,2024-01-02 09:54:00,60,39.23,2353,25.0,39.23,0.75,"(52.473127, -1.852234)"
1112,334458,2,2024-01-02 09:55:00,60,39.23,2353,25.0,39.23,0.38,"(52.473127, -1.852234)"
1113,334458,2,2024-01-02 09:56:00,60,39.23,2353,25.0,39.23,0.38,"(52.473127, -1.852234)"
1114,334458,2,2024-01-02 09:58:00,120,19.62,2353,25.0,19.62,0.38,"(52.473127, -1.852234)"
1115,334458,2,2024-01-02 09:59:00,60,39.23,2353,25.0,39.23,0.75,"(52.473127, -1.852234)"
1116,334458,2,2024-01-02 10:00:00,60,39.23,2353,25.0,39.23,0.38,"(52.473127, -1.852234)"
1117,334458,2,2024-01-02 10:02:00,120,19.61,2353,25.0,19.61,0.38,"(52.473127, -1.852234)"
1118,334458,2,2024-01-02 10:04:00,120,19.61,2353,25.0,19.61,0.75,"(52.473127, -1.852234)"
1119,334458,2,2024-01-02 10:06:00,120,19.61,2353,25.0,19.61,0.75,"(52.473127, -1.852234)"
1120,334458,2,2024-01-02 10:08:00,120,19.61,2353,25.0,19.61,0.75,"(52.473127, -1.852234)"
1121,334458,2,2024-01-02 10:10:00,120,19.61,2353,25.0,19.61,0.75,"(52.473127, -1.852234)"
1122,334458,2,2024-01-02 10:11:00,60,39.23,2353,25.0,39.23,0.75,"(52.473127, -1.852234)"
1123,334458,2,2024-01-02 10:12:00,60,39.23,2353,25.0,39.23,0.38,"(52.473127, -1.852234)"
1124,334458,2,2024-01-02 10:14:00,120,19.61,2353,25.0,19.61,0.38,"(52.473127, -1.852234)"
1125,334458,2,2024-01-02 10:15:00,60,39.23,2353,25.0,39.23,0.75,"(52.473127, -1.852234)"
1126,334458,2,2024-01-02 10:17:00,120,19.61,2353,25.0,19.61,0.38,"(52.473127, -1.852234)"
1127,334458,2,2024-01-02 10:19:00,120,19.61,2353,25.0,19.61,0.75,"(52.473127, -1.852234)"
1128,334458,2,2024-01-02 10:20:00,60,39.22,2353,25.0,39.22,0.75,"(52.473127, -1.852234)"
1129,334458,2,2024-01-02 10:22:00,120,19.61,2353,25.0,19.61,0.38,"(52.473127, -1.852234)"
1130,334458,2,2024-01-02 10:24:00,120,19.61,2353,27.78,19.61,0.75,"(52.473127, -1.852234)"
1131,334458,2,2024-01-02 10:26:00,120,19.61,2353,27.78,19.61,0.75,"(52.473127, -1.852234)"
1132,334458,2,2024-01-02 10:27:00,60,39.22,2353,27.78,39.22,0.75,"(52.473127, -1.852234)"
1133,334458,2,2024-01-02 10:28:00,60,39.22,2353,27.78,39.22,0.38,"(52.473127, -1.852234)"
1134,334458,2,2024-01-02 10:30:00,120,0.0,236962,6.29,1974.69,0.38,"(52.473127, -1.852234)"
1135,334458,2,2024-01-02 10:30:39,39,27.05,1054,6.29,27.05,0.75,"(52.473127, -1.852234)"
1136,334458,2,2024-01-02 10:31:00,21,50.23,1054,26.32,50.23,0.25,"(52.473127, -1.852234)"
1137,334458,2,2024-01-02 10:32:00,60,17.58,1054,26.32,17.58,0.13,"(52.473127, -1.852234)"
1138,334458,2,2024-01-02 10:32:59,59,17.88,1055,26.32,17.88,0.38,"(52.473127, -1.852234)"
1139,334458,2,2024-01-02 10:33:46,47,22.45,1055,26.32,22.45,0.37,"(52.473127, -1.852234)"
1140,334458,2,2024-01-02 10:34:12,26,40.59,1055,26.32,40.59,0.3,"(52.473127, -1.852234)"
1141,334458,2,2024-01-02 10:34:54,42,25.13,1055,26.32,25.13,0.16,"(52.473127, -1.852234)"
1142,334458,2,2024-01-02 10:35:41,47,22.46,1055,26.32,22.46,0.26,"(52.473127, -1.852234)"
1143,334458,2,2024-01-02 10:36:33,52,20.3,1055,26.32,20.3,0.3,"(52.473127, -1.852234)"
1144,334458,2,2024-01-02 10:36:53,20,52.78,1055,26.32,52.78,0.33,"(52.473127, -1.852234)"
1145,334458,2,2024-01-02 10:37:40,47,22.46,1055,26.32,22.46,0.13,"(52.473127, -1.852234)"
1146,334458,2,2024-01-02 10:38:14,34,31.05,1055,26.32,31.05,0.3,"(52.473127, -1.852234)"
1147,334458,2,2024-01-02 10:38:47,33,32.0,1055,26.32,32.0,0.21,"(52.473127, -1.852234)"
1148,334458,2,2024-01-02 10:39:19,32,33.0,1055,26.32,33.0,0.21,"(52.473127, -1.852234)"
1149,334458,2,2024-01-02 10:39:44,25,42.24,1055,26.32,42.24,0.2,"(52.473127, -1.852234)"
1150,334458,2,2024-01-02 10:40:23,39,27.08,1056,26.32,27.08,0.16,"(52.473127, -1.852234)"
1151,334458,2,2024-01-02 10:41:12,49,21.56,1056,26.32,21.56,0.25,"(52.473127, -1.852234)"
1152,334458,2,2024-01-02 10:42:00,48,22.0,1056,26.32,22.0,0.31,"(52.473127, -1.852234)"
1153,334458,2,2024-01-02 10:42:44,44,24.01,1056,26.32,24.01,0.3,"(52.473127, -1.852234)"
1154,334458,2,2024-01-02 10:43:31,47,22.48,1056,26.32,22.48,0.28,"(52.473127, -1.852234)"
1155,334458,2,2024-01-02 10:44:17,46,22.97,1056,26.32,22.97,0.3,"(52.473127, -1.852234)"
1156,334458,2,2024-01-02 10:44:46,29,36.43,1056,26.32,36.43,0.29,"(52.473127, -1.852234)"
1157,334458,2,2024-01-02 10:45:13,27,39.14,1056,26.32,39.14,0.18,"(52.473127, -1.852234)"
1158,334458,2,2024-01-02 10:45:42,29,36.44,1056,27.03,36.44,0.17,"(52.473127, -1.852234)"
1159,334458,2,2024-01-02 10:46:20,38,27.81,1056,27.03,27.81,0.18,"(52.473127, -1.852234)"
1160,334458,2,2024-01-02 10:47:18,58,18.22,1056,27.03,18.22,0.24,"(52.473127, -1.852234)"
1161,334458,2,2024-01-02 10:47:54,36,29.36,1056,27.03,29.36,0.36,"(52.473127, -1.852234)"
1162,334458,2,2024-01-02 10:48:14,20,52.85,1057,27.03,52.85,0.23,"(52.473127, -1.852234)"
1163,334458,2,2024-01-02 10:48:41,27,39.16,1057,27.03,39.16,0.13,"(52.473127, -1.852234)"
1164,334458,2,2024-01-02 10:49:06,25,42.29,1057,27.03,42.29,0.17,"(52.473127, -1.852234)"
1165,334458,2,2024-01-02 10:49:43,37,28.58,1057,27.03,28.58,0.16,"(52.473127, -1.852234)"
1166,334458,2,2024-01-02 10:50:03,20,52.87,1057,27.03,52.87,0.23,"(52.473127, -1.852234)"
1167,334458,2,2024-01-02 10:50:36,33,32.04,1057,27.03,32.04,0.13,"(52.473127, -1.852234)"
1168,334458,2,2024-01-02 10:51:25,49,21.58,1057,27.03,21.58,0.21,"(52.473127, -1.852234)"
1169,334458,2,2024-01-02 10:51:49,24,44.07,1057,27.03,44.07,0.31,"(52.473127, -1.852234)"
1170,334458,2,2024-01-02 10:52:15,26,40.68,1057,27.03,40.68,0.15,"(52.473127, -1.852234)"
1171,334458,2,2024-01-02 10:52:47,32,33.06,1057,27.03,33.06,0.16,"(52.473127, -1.852234)"
1172,334458,2,2024-01-02 10:53:43,56,18.89,1057,27.03,18.89,0.2,"(52.473127, -1.852234)"
1173,334458,2,2024-01-02 10:54:34,51,20.74,1057,27.03,20.74,0.35,"(52.473127, -1.852234)"
1174,334458,2,2024-01-02 10:55:10,36,29.39,1058,27.03,29.39,0.32,"(52.473127, -1.852234)"
1175,334458,2,2024-01-02 10:56:10,60,17.64,1058,27.03,17.64,0.23,"(52.473127, -1.852234)"
1176,334458,2,2024-01-02 10:56:34,24,44.09,1058,27.03,44.09,0.38,"(52.473127, -1.852234)"
1177,334458,2,2024-01-02 10:57:19,45,23.52,1058,27.03,23.52,0.15,"(52.473127, -1.852234)"
1178,334458,2,2024-01-02 10:58:16,57,18.57,1058,27.03,18.57,0.28,"(52.473127, -1.852234)"
1179,334458,2,2024-01-02 10:58:51,35,30.24,1058,27.03,30.24,0.36,"(52.473127, -1.852234)"
1180,334458,2,2024-01-02 10:59:39,48,22.05,1058,27.03,22.05,0.22,"(52.473127, -1.852234)"
1181,334458,2,2024-01-02 11:00:38,59,17.94,1058,27.03,17.94,0.3,"(52.473127, -1.852234)"
1182,334458,2,2024-01-02 11:01:20,42,25.21,1058,26.01,25.21,0.37,"(52.473127, -1.852234)"
1183,334458,2,2024-01-02 11:01:46,26,40.73,1058,26.01,40.73,0.26,"(52.473127, -1.852234)"
1184,334458,2,2024-01-02 11:02:24,38,27.87,1058,26.01,27.87,0.16,"(52.473127, -1.852234)"
1185,334458,2,2024-01-02 11:02:46,22,48.13,1058,26.01,48.13,0.24,"(52.473127, -1.852234)"
1186,334458,2,2024-01-02 11:03:21,35,30.26,1059,26.01,30.26,0.14,"(52.473127, -1.852234)"
1187,334458,2,2024-01-02 11:04:06,45,23.54,1059,26.01,23.54,0.22,"(52.473127, -1.852234)"
1188,334458,2,2024-01-02 11:04:39,33,32.1,1059,26.01,32.1,0.28,"(52.473127, -1.852234)"
1189,334458,2,2024-01-02 11:05:15,36,29.43,1059,26.01,29.43,0.21,"(52.473127, -1.852234)"
1190,334458,2,2024-01-02 11:05:53,38,27.88,1059,26.01,27.88,0.23,"(52.473127, -1.852234)"
1191,334458,2,2024-01-02 11:06:53,60,17.66,1059,26.01,17.66,0.24,"(52.473127, -1.852234)"
1192,334458,2,2024-01-02 11:07:50,57,18.59,1059,26.01,18.59,0.38,"(52.473127, -1.852234)"
1193,334458,2,2024-01-02 11:08:27,37,28.64,1059,26.01,28.64,0.36,"(52.473127, -1.852234)"
1194,334458,2,2024-01-02 11:09:25,58,18.27,1059,26.01,18.27,0.23,"(52.473127, -1.852234)"
1195,334458,2,2024-01-02 11:09:50,25,42.39,1059,26.01,42.39,0.36,"(52.473127, -1.852234)"
1196,334458,2,2024-01-02 11:10:50,60,17.67,1059,26.01,17.67,0.16,"(52.473127, -1.852234)"
1197,334458,2,2024-01-02 11:11:37,47,22.55,1059,26.01,22.55,0.38,"(52.473127, -1.852234)"
1198,334458,2,2024-01-02 11:11:57,20,53.0,1060,26.01,53.0,0.3,"(52.473127, -1.852234)"
1199,334458,2,2024-01-02 11:12:34,37,28.65,1060,26.01,28.65,0.13,"(52.473127, -1.852234)"
1200,334458,2,2024-01-02 11:13:15,41,25.86,1060,26.01,25.86,0.23,"(52.473127, -1.852234)"
1201,334458,2,2024-01-02 11:13:59,44,24.1,1060,26.01,24.1,0.26,"(52.473127, -1.852234)"
1202,334458,2,2024-01-02 11:14:59,60,17.67,1060,26.01,17.67,0.28,"(52.473127, -1.852234)"
1203,334458,2,2024-01-02 11:15:25,26,40.79,1060,26.01,40.79,0.38,"(52.473127, -1.852234)"
1204,334458,2,2024-01-02 11:15:45,20,53.03,1060,26.01,53.03,0.16,"(52.473127, -1.852234)"
1205,334458,2,2024-01-02 11:16:14,29,36.57,1060,26.01,36.57,0.13,"(52.473127, -1.852234)"
1206,334458,2,2024-01-02 11:17:13,59,17.98,1060,26.01,17.98,0.18,"(52.473127, -1.852234)"
1207,334458,2,2024-01-02 11:18:05,52,20.4,1060,26.01,20.4,0.37,"(52.473127, -1.852234)"
1208,334458,2,2024-01-02 11:18:59,54,19.65,1060,26.01,19.65,0.33,"(52.473127, -1.852234)"
1209,334458,2,2024-01-02 11:19:38,39,27.2,1060,26.01,27.2,0.34,"(52.473127, -1.852234)"
1210,334458,2,2024-01-02 11:20:09,31,34.23,1061,26.01,34.23,0.25,"(52.473127, -1.852234)"
1211,334458,2,2024-01-02 11:20:46,37,28.68,1061,26.01,28.68,0.19,"(52.473127, -1.852234)"
1212,334458,2,2024-01-02 11:21:25,39,27.21,1061,26.01,27.21,0.23,"(52.473127, -1.852234)"
1213,334458,2,2024-01-02 11:21:53,28,37.9,1061,26.01,37.9,0.25,"(52.473127, -1.852234)"
1214,334458,2,2024-01-02 11:22:15,22,48.24,1061,26.01,48.24,0.18,"(52.473127, -1.852234)"
1215,334458,2,2024-01-02 11:23:00,45,23.59,1061,26.01,23.59,0.14,"(52.473127, -1.852234)"
1216,334458,2,2024-01-02 11:23:59,59,17.99,1061,26.01,17.99,0.28,"(52.473127, -1.852234)"
1217,334458,2,2024-01-02 11:24:59,60,17.69,1061,26.01,17.69,0.37,"(52.473127, -1.852234)"
1218,334458,2,2024-01-02 11:25:20,21,50.56,1061,28.25,50.56,0.38,"(52.473127, -1.852234)"
1219,334458,2,2024-01-02 11:25:57,37,28.7,1061,28.25,28.7,0.13,"(52.473127, -1.852234)"
1220,334458,2,2024-01-02 11:26:49,52,20.42,1061,28.25,20.42,0.23,"(52.473127, -1.852234)"
1221,334458,2,2024-01-02 11:27:23,34,31.23,1061,28.25,31.23,0.33,"(52.473127, -1.852234)"
1222,334458,2,2024-01-02 11:27:46,23,46.18,1062,28.25,46.18,0.21,"(52.473127, -1.852234)"
1223,334458,2,2024-01-02 11:28:16,30,35.41,1062,28.25,35.41,0.14,"(52.473127, -1.852234)"
1224,334458,2,2024-01-02 11:28:57,41,25.91,1062,28.25,25.91,0.19,"(52.473127, -1.852234)"
1225,334458,2,2024-01-02 11:29:24,27,39.35,1062,28.25,39.35,0.26,"(52.473127, -1.852234)"
1226,334458,2,2024-01-02 11:29:52,28,37.94,1062,28.25,37.94,0.17,"(52.473127, -1.852234)"
1227,334458,2,2024-01-02 11:30:17,25,42.49,1062,28.25,42.49,0.18,"(52.473127, -1.852234)"
1228,334458,2,2024-01-02 11:30:37,20,53.13,1062,28.25,53.13,0.16,"(52.473127, -1.852234)"
1229,334458,2,2024-01-02 11:31:26,49,21.69,1062,28.25,21.69,0.13,"(52.473127, -1.852234)"
1230,334458,2,2024-01-02 11:32:19,53,20.05,1062,28.25,20.05,0.31,"(52.473127, -1.852234)"
1231,334458,2,2024-01-02 11:33:10,51,20.84,1062,28.25,20.84,0.33,"(52.473127, -1.852234)"
1232,334458,2,2024-01-02 11:33:47,37,28.73,1062,28.25,28.73,0.32,"(52.473127, -1.852234)"
1233,334458,2,2024-01-02 11:34:43,56,18.98,1062,28.25,18.98,0.23,"(52.473127, -1.852234)"
1234,334458,2,2024-01-02 11:35:34,51,20.84,1062,28.25,20.84,0.35,"(52.473127, -1.852234)"
1235,334458,2,2024-01-02 11:36:01,27,39.38,1063,28.25,39.38,0.32,"(52.473127, -1.852234)"
1236,334458,2,2024-01-02 11:36:49,48,22.15,1063,28.25,22.15,0.17,"(52.473127, -1.852234)"
1237,334458,2,2024-01-02 11:37:38,49,21.7,1063,28.25,21.7,0.3,"(52.473127, -1.852234)"
1238,334458,2,2024-01-02 11:38:22,44,24.17,1063,28.25,24.17,0.31,"(52.473127, -1.852234)"
